activity_id,date,intensity
8,2014-08-01 02:21:57,1
8,2014-08-01 02:22:07,
8,2014-08-01 02:22:18,3
8,2014-08-01 02:22:28,1
8,2014-08-01 02:22:38,1
8,2014-08-01 02:22:49,1
8,2014-08-01 02:22:59,
8,2014-08-01 02:23:09,
8,2014-08-01 02:23:20,
8,2014-08-01 02:23:30,1
8,2014-08-01 02:23:40,1
8,2014-08-01 02:23:51,
8,2014-08-01 02:24:01,
8,2014-08-01 02:24:11,1
8,2014-08-01 02:24:22,1
8,2014-08-01 02:24:32,2
8,2014-08-01 02:24:42,3
8,2014-08-01 02:24:53,
8,2014-08-01 02:25:03,
8,2014-08-01 02:25:13,
8,2014-08-01 02:25:24,
8,2014-08-01 02:25:34,
8,2014-08-01 02:25:44,1
8,2014-08-01 02:25:55,1
8,2014-08-01 02:26:05,1
8,2014-08-01 02:26:15,
8,2014-08-01 02:26:26,2
8,2014-08-01 02:26:36,4
8,2014-08-01 02:26:46,
8,2014-08-01 02:26:56,1
8,2014-08-01 02:27:07,
8,2014-08-01 02:27:17,1
8,2014-08-01 02:27:27,
8,2014-08-01 02:27:38,
8,2014-08-01 02:27:48,1
8,2014-08-01 02:27:58,
8,2014-08-01 02:28:09,1
8,2014-08-01 02:28:19,2
8,2014-08-01 02:28:29,2
8,2014-08-01 02:28:40,2
8,2014-08-01 02:28:50,2
8,2014-08-01 02:29:00,1
8,2014-08-01 02:29:11,
8,2014-08-01 02:29:21,
8,2014-08-01 02:29:31,2
8,2014-08-01 02:29:42,1
8,2014-08-01 02:29:52,2
8,2014-08-01 02:30:02,1
8,2014-08-01 02:30:13,
8,2014-08-01 02:30:23,
8,2014-08-01 02:30:33,
8,2014-08-01 02:30:44,
8,2014-08-01 02:30:54,
8,2014-08-01 02:31:04,1
8,2014-08-01 02:31:15,
8,2014-08-01 02:31:25,1
8,2014-08-01 02:31:35,
8,2014-08-01 02:31:46,
8,2014-08-01 02:31:56,
8,2014-08-01 02:32:06,
8,2014-08-01 02:32:17,
8,2014-08-01 02:32:27,
8,2014-08-01 02:32:37,
8,2014-08-01 02:32:48,
8,2014-08-01 02:32:58,
8,2014-08-01 02:33:08,
8,2014-08-01 02:33:19,
8,2014-08-01 02:33:29,
8,2014-08-01 02:33:39,
8,2014-08-01 02:33:50,1
8,2014-08-01 02:34:00,2
8,2014-08-01 02:34:10,1
8,2014-08-01 02:34:20,1
7,2014-08-01 02:34:31,2
8,2014-08-01 02:34:41,1
8,2014-08-01 02:34:51,
8,2014-08-01 02:35:02,1
8,2014-08-01 02:35:12,
8,2014-08-01 02:35:22,
8,2014-08-01 02:35:33,
8,2014-08-01 02:35:43,
8,2014-08-01 02:35:53,
8,2014-08-01 02:36:04,
8,2014-08-01 02:36:14,1
8,2014-08-01 02:36:24,
8,2014-08-01 02:36:35,
8,2014-08-01 02:36:45,
8,2014-08-01 02:36:55,
8,2014-08-01 02:37:06,
8,2014-08-01 02:37:16,
8,2014-08-01 02:37:26,
8,2014-08-01 02:37:37,
8,2014-08-01 02:37:47,
8,2014-08-01 02:37:57,
8,2014-08-01 02:38:08,
8,2014-08-01 02:38:18,
8,2014-08-01 02:38:28,
8,2014-08-01 02:38:39,
8,2014-08-01 02:38:49,
8,2014-08-01 02:38:59,
8,2014-08-01 02:39:10,
8,2014-08-01 02:39:20,
8,2014-08-01 02:39:30,
8,2014-08-01 02:39:41,
8,2014-08-01 02:39:51,
8,2014-08-01 02:40:01,
8,2014-08-01 02:40:12,
8,2014-08-01 02:40:22,
8,2014-08-01 02:40:32,
8,2014-08-01 02:40:43,
8,2014-08-01 02:40:53,
8,2014-08-01 02:41:03,
8,2014-08-01 02:41:14,
8,2014-08-01 02:41:24,
8,2014-08-01 02:41:34,
8,2014-08-01 02:41:45,
8,2014-08-01 02:41:55,
8,2014-08-01 02:42:05,
8,2014-08-01 02:42:15,
8,2014-08-01 02:42:26,
8,2014-08-01 02:42:36,
8,2014-08-01 02:42:46,
8,2014-08-01 02:42:57,1
8,2014-08-01 02:43:07,
8,2014-08-01 02:43:17,
8,2014-08-01 02:43:28,
8,2014-08-01 02:43:38,
8,2014-08-01 02:43:48,
8,2014-08-01 02:43:59,
8,2014-08-01 02:44:09,
8,2014-08-01 02:44:19,
8,2014-08-01 02:44:30,
7,2014-08-01 02:44:40,1
7,2014-08-01 02:44:50,2
8,2014-08-01 02:45:01,
8,2014-08-01 02:45:11,
8,2014-08-01 02:45:21,
8,2014-08-01 02:45:32,
8,2014-08-01 02:45:42,
8,2014-08-01 02:45:52,
8,2014-08-01 02:46:03,
8,2014-08-01 02:46:13,
8,2014-08-01 02:46:23,
8,2014-08-01 02:46:34,
8,2014-08-01 02:46:44,
8,2014-08-01 02:46:54,
8,2014-08-01 02:47:05,
8,2014-08-01 02:47:15,
8,2014-08-01 02:47:25,
8,2014-08-01 02:47:36,
8,2014-08-01 02:47:46,
8,2014-08-01 02:47:56,
8,2014-08-01 02:48:07,
8,2014-08-01 02:48:17,
8,2014-08-01 02:48:27,
8,2014-08-01 02:48:38,
8,2014-08-01 02:48:48,
8,2014-08-01 02:48:58,
8,2014-08-01 02:49:09,
8,2014-08-01 02:49:19,
8,2014-08-01 02:49:29,
8,2014-08-01 02:49:39,
8,2014-08-01 02:49:50,
8,2014-08-01 02:50:00,
8,2014-08-01 02:50:10,
8,2014-08-01 02:50:21,
8,2014-08-01 02:50:31,
8,2014-08-01 02:50:41,
8,2014-08-01 02:50:52,
8,2014-08-01 02:51:02,
8,2014-08-01 02:51:12,
8,2014-08-01 02:51:23,
8,2014-08-01 02:51:33,
8,2014-08-01 02:51:43,1
8,2014-08-01 02:51:54,1
8,2014-08-01 02:52:04,
8,2014-08-01 02:52:14,
8,2014-08-01 02:52:25,
8,2014-08-01 02:52:35,
8,2014-08-01 02:52:45,1
8,2014-08-01 02:52:56,1
8,2014-08-01 02:53:06,
8,2014-08-01 02:53:16,1
8,2014-08-01 02:53:27,
8,2014-08-01 02:53:37,1
8,2014-08-01 02:53:47,2
8,2014-08-01 02:53:58,1
8,2014-08-01 02:54:08,
8,2014-08-01 02:54:18,
8,2014-08-01 02:54:29,1
8,2014-08-01 02:54:39,
8,2014-08-01 02:54:49,
8,2014-08-01 02:55:00,
8,2014-08-01 02:55:10,
8,2014-08-01 02:55:20,
8,2014-08-01 02:55:31,
8,2014-08-01 02:55:41,
8,2014-08-01 02:55:51,
8,2014-08-01 02:56:02,
8,2014-08-01 02:56:12,
8,2014-08-01 02:56:22,1
8,2014-08-01 02:56:33,
8,2014-08-01 02:56:43,
8,2014-08-01 02:56:53,
8,2014-08-01 02:57:03,2
8,2014-08-01 02:57:14,1
8,2014-08-01 02:57:24,
8,2014-08-01 02:57:34,
8,2014-08-01 02:57:45,
8,2014-08-01 02:57:55,
8,2014-08-01 02:58:05,
8,2014-08-01 02:58:16,
8,2014-08-01 02:58:26,
8,2014-08-01 02:58:36,
8,2014-08-01 02:58:47,
8,2014-08-01 02:58:57,
8,2014-08-01 02:59:07,
8,2014-08-01 02:59:18,
8,2014-08-01 02:59:28,
8,2014-08-01 02:59:38,1
8,2014-08-01 02:59:49,
8,2014-08-01 02:59:59,2
8,2014-08-01 03:00:09,
8,2014-08-01 03:00:20,
8,2014-08-01 03:00:30,
8,2014-08-01 03:00:40,1
8,2014-08-01 03:00:51,1
8,2014-08-01 03:01:01,1
8,2014-08-01 03:01:11,
8,2014-08-01 03:01:22,
8,2014-08-01 03:01:32,
8,2014-08-01 03:01:42,
8,2014-08-01 03:01:53,
8,2014-08-01 03:02:03,
8,2014-08-01 03:02:13,
8,2014-08-01 03:02:24,
8,2014-08-01 03:02:34,
8,2014-08-01 03:02:44,
8,2014-08-01 03:02:55,2
8,2014-08-01 03:03:05,1
8,2014-08-01 03:03:15,
8,2014-08-01 03:03:26,
8,2014-08-01 03:03:36,
8,2014-08-01 03:03:46,
8,2014-08-01 03:03:57,
8,2014-08-01 03:04:07,1
8,2014-08-01 03:04:17,
8,2014-08-01 03:04:27,
8,2014-08-01 03:04:38,
8,2014-08-01 03:04:48,
8,2014-08-01 03:04:58,1
8,2014-08-01 03:05:09,1
8,2014-08-01 03:05:19,1
8,2014-08-01 03:05:29,
8,2014-08-01 03:05:40,
8,2014-08-01 03:05:50,
8,2014-08-01 03:06:00,
8,2014-08-01 03:06:11,
8,2014-08-01 03:06:21,1
8,2014-08-01 03:06:31,1
8,2014-08-01 03:06:42,
8,2014-08-01 03:06:52,
8,2014-08-01 03:07:02,
8,2014-08-01 03:07:13,
8,2014-08-01 03:07:23,
8,2014-08-01 03:07:33,1
8,2014-08-01 03:07:44,
8,2014-08-01 03:07:54,
8,2014-08-01 03:08:04,
8,2014-08-01 03:08:15,
8,2014-08-01 03:08:25,
8,2014-08-01 03:08:35,
8,2014-08-01 03:08:46,
8,2014-08-01 03:08:56,
8,2014-08-01 03:09:06,
8,2014-08-01 03:09:17,
8,2014-08-01 03:09:27,2
8,2014-08-01 03:09:37,1
8,2014-08-01 03:09:48,1
8,2014-08-01 03:09:58,3
8,2014-08-01 03:10:08,
8,2014-08-01 03:10:19,
8,2014-08-01 03:10:29,
8,2014-08-01 03:10:39,1
8,2014-08-01 03:10:50,
8,2014-08-01 03:11:00,1
8,2014-08-01 03:11:10,
8,2014-08-01 03:11:21,
8,2014-08-01 03:11:31,1
8,2014-08-01 03:11:41,1
8,2014-08-01 03:11:51,1
8,2014-08-01 03:12:02,
8,2014-08-01 03:12:12,
8,2014-08-01 03:12:22,
8,2014-08-01 03:12:33,
8,2014-08-01 03:12:43,
8,2014-08-01 03:12:53,
8,2014-08-01 03:13:04,1
8,2014-08-01 03:13:14,
8,2014-08-01 03:13:24,
8,2014-08-01 03:13:35,
8,2014-08-01 03:13:45,1
7,2014-08-01 03:13:55,2
8,2014-08-01 03:14:06,
8,2014-08-01 03:14:16,1
8,2014-08-01 03:14:26,2
8,2014-08-01 03:14:37,4
8,2014-08-01 03:14:47,4
8,2014-08-01 03:14:57,
8,2014-08-01 03:15:08,2
8,2014-08-01 03:15:18,3
8,2014-08-01 03:15:28,3
8,2014-08-01 03:15:39,4
8,2014-08-01 03:15:49,3
8,2014-08-01 03:15:59,2
8,2014-08-01 03:16:10,
8,2014-08-01 03:16:20,
8,2014-08-01 03:16:30,
8,2014-08-01 03:16:41,
8,2014-08-01 03:16:51,
8,2014-08-01 03:17:01,
8,2014-08-01 03:17:12,
8,2014-08-01 03:17:22,
8,2014-08-01 03:17:32,
8,2014-08-01 03:17:43,
8,2014-08-01 03:17:53,
8,2014-08-01 03:18:03,1
8,2014-08-01 03:18:14,
8,2014-08-01 03:18:24,
8,2014-08-01 03:18:34,1
8,2014-08-01 03:18:45,
8,2014-08-01 03:18:55,
8,2014-08-01 03:19:05,
8,2014-08-01 03:19:15,
8,2014-08-01 03:19:26,1
7,2014-08-01 03:19:36,1
8,2014-08-01 03:19:46,
8,2014-08-01 03:19:57,
8,2014-08-01 03:20:07,
8,2014-08-01 03:20:17,
7,2014-08-01 03:20:28,3
6,2014-08-01 03:20:38,4
6,2014-08-01 03:20:48,4
8,2014-08-01 03:20:59,
8,2014-08-01 03:21:09,
8,2014-08-01 03:21:19,
8,2014-08-01 03:21:30,
8,2014-08-01 03:21:40,
8,2014-08-01 03:21:50,
8,2014-08-01 03:22:01,
8,2014-08-01 03:22:11,
8,2014-08-01 03:22:21,
8,2014-08-01 03:22:32,
8,2014-08-01 03:22:42,
8,2014-08-01 03:22:52,
8,2014-08-01 03:23:03,
8,2014-08-01 03:23:13,
8,2014-08-01 03:23:23,
8,2014-08-01 03:23:34,
8,2014-08-01 03:23:44,
8,2014-08-01 03:23:54,
8,2014-08-01 03:24:05,
8,2014-08-01 03:24:15,
8,2014-08-01 03:24:25,
8,2014-08-01 03:24:36,
8,2014-08-01 03:24:46,
8,2014-08-01 03:24:56,
8,2014-08-01 03:25:07,
8,2014-08-01 03:25:17,
8,2014-08-01 03:25:27,
8,2014-08-01 03:25:38,
8,2014-08-01 03:25:48,
8,2014-08-01 03:25:58,
8,2014-08-01 03:26:09,
8,2014-08-01 03:26:19,
8,2014-08-01 03:26:29,
8,2014-08-01 03:26:39,
8,2014-08-01 03:26:50,
8,2014-08-01 03:27:00,
8,2014-08-01 03:27:10,
8,2014-08-01 03:27:21,
8,2014-08-01 03:27:31,
8,2014-08-01 03:27:41,
8,2014-08-01 03:27:52,
8,2014-08-01 03:28:02,
8,2014-08-01 03:28:12,
8,2014-08-01 03:28:23,
8,2014-08-01 03:28:33,
8,2014-08-01 03:28:43,
8,2014-08-01 03:28:54,
8,2014-08-01 03:29:04,
8,2014-08-01 03:29:14,
8,2014-08-01 03:29:25,
8,2014-08-01 03:29:35,
8,2014-08-01 03:29:45,
8,2014-08-01 03:29:56,
8,2014-08-01 03:30:06,
8,2014-08-01 03:30:16,
8,2014-08-01 03:30:27,
8,2014-08-01 03:30:37,
8,2014-08-01 03:30:47,
8,2014-08-01 03:30:58,
8,2014-08-01 03:31:08,
8,2014-08-01 03:31:18,
8,2014-08-01 03:31:29,
8,2014-08-01 03:31:39,
8,2014-08-01 03:31:49,
8,2014-08-01 03:32:00,
8,2014-08-01 03:32:10,
8,2014-08-01 03:32:20,
8,2014-08-01 03:32:31,
8,2014-08-01 03:32:41,
7,2014-08-01 03:32:51,2
8,2014-08-01 03:33:02,1
8,2014-08-01 03:33:12,
8,2014-08-01 03:33:22,
8,2014-08-01 03:33:33,
8,2014-08-01 03:33:43,
8,2014-08-01 03:33:53,
8,2014-08-01 03:34:03,
8,2014-08-01 03:34:14,
8,2014-08-01 03:34:24,
8,2014-08-01 03:34:34,
8,2014-08-01 03:34:45,
8,2014-08-01 03:34:55,
8,2014-08-01 03:35:05,
8,2014-08-01 03:35:16,
8,2014-08-01 03:35:26,
8,2014-08-01 03:35:36,
8,2014-08-01 03:35:47,
8,2014-08-01 03:35:57,
8,2014-08-01 03:36:07,
8,2014-08-01 03:36:18,
8,2014-08-01 03:36:28,
8,2014-08-01 03:36:38,
8,2014-08-01 03:36:49,
8,2014-08-01 03:36:59,
8,2014-08-01 03:37:09,
8,2014-08-01 03:37:20,
8,2014-08-01 03:37:30,
8,2014-08-01 03:37:40,
8,2014-08-01 03:37:51,
8,2014-08-01 03:38:01,
8,2014-08-01 03:38:11,
8,2014-08-01 03:38:22,
8,2014-08-01 03:38:32,
8,2014-08-01 03:38:42,
8,2014-08-01 03:38:53,
8,2014-08-01 03:39:03,
8,2014-08-01 03:39:13,
8,2014-08-01 03:39:24,
8,2014-08-01 03:39:34,
8,2014-08-01 03:39:44,
8,2014-08-01 03:39:55,
8,2014-08-01 03:40:05,
8,2014-08-01 03:40:15,
8,2014-08-01 03:40:26,
8,2014-08-01 03:40:36,
8,2014-08-01 03:40:46,
8,2014-08-01 03:40:57,
8,2014-08-01 03:41:07,
8,2014-08-01 03:41:17,
8,2014-08-01 03:41:27,
8,2014-08-01 03:41:38,
8,2014-08-01 03:41:48,
8,2014-08-01 03:41:58,
8,2014-08-01 03:42:09,
8,2014-08-01 03:42:19,
8,2014-08-01 03:42:29,
8,2014-08-01 03:42:40,
8,2014-08-01 03:42:50,
8,2014-08-01 03:43:00,
8,2014-08-01 03:43:11,
8,2014-08-01 03:43:21,
8,2014-08-01 03:43:31,
8,2014-08-01 03:43:42,
8,2014-08-01 03:43:52,
8,2014-08-01 03:44:02,
8,2014-08-01 03:44:13,
8,2014-08-01 03:44:23,
8,2014-08-01 03:44:33,
8,2014-08-01 03:44:44,
8,2014-08-01 03:44:54,
8,2014-08-01 03:45:04,
8,2014-08-01 03:45:15,
8,2014-08-01 03:45:25,
8,2014-08-01 03:45:35,
8,2014-08-01 03:45:46,
8,2014-08-01 03:45:56,
8,2014-08-01 03:46:06,
8,2014-08-01 03:46:17,
8,2014-08-01 03:46:27,
8,2014-08-01 03:46:37,
8,2014-08-01 03:46:48,
8,2014-08-01 03:46:58,
8,2014-08-01 03:47:08,
8,2014-08-01 03:47:19,
8,2014-08-01 03:47:29,
8,2014-08-01 03:47:39,
8,2014-08-01 03:47:50,
8,2014-08-01 03:48:00,
8,2014-08-01 03:48:10,
8,2014-08-01 03:48:21,
8,2014-08-01 03:48:31,
8,2014-08-01 03:48:41,
8,2014-08-01 03:48:51,
8,2014-08-01 03:49:02,
8,2014-08-01 03:49:12,
8,2014-08-01 03:49:22,
8,2014-08-01 03:49:33,
8,2014-08-01 03:49:43,
8,2014-08-01 03:49:53,
8,2014-08-01 03:50:04,
8,2014-08-01 03:50:14,
8,2014-08-01 03:50:24,
8,2014-08-01 03:50:35,
8,2014-08-01 03:50:45,
8,2014-08-01 03:50:55,
8,2014-08-01 03:51:06,
8,2014-08-01 03:51:16,
8,2014-08-01 03:51:26,
8,2014-08-01 03:51:37,
8,2014-08-01 03:51:47,
8,2014-08-01 03:51:57,
8,2014-08-01 03:52:08,
8,2014-08-01 03:52:18,
8,2014-08-01 03:52:28,
8,2014-08-01 03:52:39,
8,2014-08-01 03:52:49,
8,2014-08-01 03:52:59,
8,2014-08-01 03:53:10,
8,2014-08-01 03:53:20,
8,2014-08-01 03:53:30,
8,2014-08-01 03:53:41,
8,2014-08-01 03:53:51,
8,2014-08-01 03:54:01,
8,2014-08-01 03:54:12,
8,2014-08-01 03:54:22,
8,2014-08-01 03:54:32,
8,2014-08-01 03:54:43,
8,2014-08-01 03:54:53,
8,2014-08-01 03:55:03,
8,2014-08-01 03:55:14,
8,2014-08-01 03:55:24,
8,2014-08-01 03:55:34,
8,2014-08-01 03:55:45,
8,2014-08-01 03:55:55,
8,2014-08-01 03:56:05,
8,2014-08-01 03:56:15,
8,2014-08-01 03:56:26,
8,2014-08-01 03:56:36,
8,2014-08-01 03:56:46,
8,2014-08-01 03:56:57,
8,2014-08-01 03:57:07,
8,2014-08-01 03:57:17,
7,2014-08-01 03:57:28,2
7,2014-08-01 03:57:38,3
8,2014-08-01 03:57:48,3
8,2014-08-01 03:57:59,
8,2014-08-01 03:58:09,
8,2014-08-01 03:58:19,
8,2014-08-01 03:58:30,
8,2014-08-01 03:58:40,
8,2014-08-01 03:58:50,
8,2014-08-01 03:59:01,
8,2014-08-01 03:59:11,
8,2014-08-01 03:59:21,
8,2014-08-01 03:59:32,
8,2014-08-01 03:59:42,
8,2014-08-01 03:59:52,
8,2014-08-01 04:00:03,
8,2014-08-01 04:00:13,
8,2014-08-01 04:00:23,
8,2014-08-01 04:00:34,
8,2014-08-01 04:00:44,
8,2014-08-01 04:00:54,
8,2014-08-01 04:01:05,
8,2014-08-01 04:01:15,
8,2014-08-01 04:01:25,
8,2014-08-01 04:01:36,
8,2014-08-01 04:01:46,
8,2014-08-01 04:01:56,
8,2014-08-01 04:02:07,
8,2014-08-01 04:02:17,
8,2014-08-01 04:02:27,
8,2014-08-01 04:02:38,
8,2014-08-01 04:02:48,
8,2014-08-01 04:02:58,
8,2014-08-01 04:03:09,
8,2014-08-01 04:03:19,
8,2014-08-01 04:03:29,
8,2014-08-01 04:03:39,
8,2014-08-01 04:03:50,
8,2014-08-01 04:04:00,
8,2014-08-01 04:04:10,
8,2014-08-01 04:04:21,
8,2014-08-01 04:04:31,
8,2014-08-01 04:04:41,
8,2014-08-01 04:04:52,
8,2014-08-01 04:05:02,
8,2014-08-01 04:05:12,
8,2014-08-01 04:05:23,
8,2014-08-01 04:05:33,
8,2014-08-01 04:05:43,
8,2014-08-01 04:05:54,
8,2014-08-01 04:06:04,
8,2014-08-01 04:06:14,
8,2014-08-01 04:06:25,
8,2014-08-01 04:06:35,
8,2014-08-01 04:06:45,
8,2014-08-01 04:06:56,
8,2014-08-01 04:07:06,
8,2014-08-01 04:07:16,
8,2014-08-01 04:07:27,
8,2014-08-01 04:07:37,
8,2014-08-01 04:07:47,
8,2014-08-01 04:07:58,
8,2014-08-01 04:08:08,
8,2014-08-01 04:08:18,
8,2014-08-01 04:08:29,
8,2014-08-01 04:08:39,
8,2014-08-01 04:08:49,1
8,2014-08-01 04:09:00,
8,2014-08-01 04:09:10,
8,2014-08-01 04:09:20,
8,2014-08-01 04:09:31,
8,2014-08-01 04:09:41,
8,2014-08-01 04:09:51,
8,2014-08-01 04:10:02,
8,2014-08-01 04:10:12,
8,2014-08-01 04:10:22,
8,2014-08-01 04:10:33,
8,2014-08-01 04:10:43,
8,2014-08-01 04:10:53,
8,2014-08-01 04:11:04,
8,2014-08-01 04:11:14,
8,2014-08-01 04:11:24,
8,2014-08-01 04:11:34,
8,2014-08-01 04:11:45,
8,2014-08-01 04:11:55,
8,2014-08-01 04:12:05,
8,2014-08-01 04:12:16,
8,2014-08-01 04:12:26,
8,2014-08-01 04:12:36,
8,2014-08-01 04:12:47,
8,2014-08-01 04:12:57,
8,2014-08-01 04:13:07,
8,2014-08-01 04:13:18,
8,2014-08-01 04:13:28,
8,2014-08-01 04:13:38,
8,2014-08-01 04:13:49,
8,2014-08-01 04:13:59,
8,2014-08-01 04:14:09,
8,2014-08-01 04:14:20,
8,2014-08-01 04:14:30,
8,2014-08-01 04:14:40,
8,2014-08-01 04:14:51,
8,2014-08-01 04:15:01,
8,2014-08-01 04:15:11,
8,2014-08-01 04:15:22,
8,2014-08-01 04:15:32,
8,2014-08-01 04:15:42,
8,2014-08-01 04:15:53,
8,2014-08-01 04:16:03,
8,2014-08-01 04:16:13,
8,2014-08-01 04:16:24,
8,2014-08-01 04:16:34,
8,2014-08-01 04:16:44,
8,2014-08-01 04:16:55,
8,2014-08-01 04:17:05,
8,2014-08-01 04:17:15,
8,2014-08-01 04:17:26,
8,2014-08-01 04:17:36,
8,2014-08-01 04:17:46,
8,2014-08-01 04:17:57,
8,2014-08-01 04:18:07,
8,2014-08-01 04:18:17,
7,2014-08-01 04:18:28,2
8,2014-08-01 04:18:38,1
8,2014-08-01 04:18:48,
8,2014-08-01 04:18:58,
8,2014-08-01 04:19:09,
8,2014-08-01 04:19:19,
8,2014-08-01 04:19:29,
8,2014-08-01 04:19:40,
8,2014-08-01 04:19:50,
8,2014-08-01 04:20:00,
8,2014-08-01 04:20:11,
8,2014-08-01 04:20:21,
8,2014-08-01 04:20:31,
8,2014-08-01 04:20:42,
8,2014-08-01 04:20:52,
8,2014-08-01 04:21:02,
8,2014-08-01 04:21:13,
8,2014-08-01 04:21:23,
8,2014-08-01 04:21:33,
8,2014-08-01 04:21:44,
8,2014-08-01 04:21:54,
8,2014-08-01 04:22:04,1
8,2014-08-01 04:22:15,
8,2014-08-01 04:22:25,
8,2014-08-01 04:22:35,
8,2014-08-01 04:22:46,
8,2014-08-01 04:22:56,
8,2014-08-01 04:23:06,
8,2014-08-01 04:23:17,
8,2014-08-01 04:23:27,
8,2014-08-01 04:23:37,
8,2014-08-01 04:23:48,
8,2014-08-01 04:23:58,
8,2014-08-01 04:24:08,
8,2014-08-01 04:24:19,
8,2014-08-01 04:24:29,
8,2014-08-01 04:24:39,
8,2014-08-01 04:24:50,
7,2014-08-01 04:25:00,3
8,2014-08-01 04:25:10,
8,2014-08-01 04:25:21,
8,2014-08-01 04:25:31,
8,2014-08-01 04:25:41,
8,2014-08-01 04:25:52,
8,2014-08-01 04:26:02,1
8,2014-08-01 04:26:12,1
8,2014-08-01 04:26:22,
8,2014-08-01 04:26:33,
7,2014-08-01 04:26:43,3
8,2014-08-01 04:26:53,1
8,2014-08-01 04:27:04,
8,2014-08-01 04:27:14,
8,2014-08-01 04:27:24,
8,2014-08-01 04:27:35,
8,2014-08-01 04:27:45,
8,2014-08-01 04:27:55,
8,2014-08-01 04:28:06,
8,2014-08-01 04:28:16,
8,2014-08-01 04:28:26,
8,2014-08-01 04:28:37,
8,2014-08-01 04:28:47,
8,2014-08-01 04:28:57,
8,2014-08-01 04:29:08,
8,2014-08-01 04:29:18,
8,2014-08-01 04:29:28,
8,2014-08-01 04:29:39,
8,2014-08-01 04:29:49,
8,2014-08-01 04:29:59,
8,2014-08-01 04:30:10,
8,2014-08-01 04:30:20,
8,2014-08-01 04:30:30,
8,2014-08-01 04:30:41,
8,2014-08-01 04:30:51,
8,2014-08-01 04:31:01,
8,2014-08-01 04:31:12,
8,2014-08-01 04:31:22,
8,2014-08-01 04:31:32,
8,2014-08-01 04:31:43,
8,2014-08-01 04:31:53,
8,2014-08-01 04:32:03,
8,2014-08-01 04:32:14,
8,2014-08-01 04:32:24,
8,2014-08-01 04:32:34,
8,2014-08-01 04:32:45,
8,2014-08-01 04:32:55,
8,2014-08-01 04:33:05,
8,2014-08-01 04:33:16,
8,2014-08-01 04:33:26,
8,2014-08-01 04:33:36,
8,2014-08-01 04:33:46,
8,2014-08-01 04:33:57,
8,2014-08-01 04:34:07,
8,2014-08-01 04:34:17,
8,2014-08-01 04:34:28,
8,2014-08-01 04:34:38,
8,2014-08-01 04:34:48,
8,2014-08-01 04:34:59,
8,2014-08-01 04:35:09,
8,2014-08-01 04:35:19,
8,2014-08-01 04:35:30,
8,2014-08-01 04:35:40,
8,2014-08-01 04:35:50,1
8,2014-08-01 04:36:01,
8,2014-08-01 04:36:11,
8,2014-08-01 04:36:21,
8,2014-08-01 04:36:32,
8,2014-08-01 04:36:42,
8,2014-08-01 04:36:52,
8,2014-08-01 04:37:03,
8,2014-08-01 04:37:13,
8,2014-08-01 04:37:23,
8,2014-08-01 04:37:34,
8,2014-08-01 04:37:44,
8,2014-08-01 04:37:54,
8,2014-08-01 04:38:05,
8,2014-08-01 04:38:15,1
8,2014-08-01 04:38:25,
8,2014-08-01 04:38:36,
8,2014-08-01 04:38:46,
8,2014-08-01 04:38:56,
8,2014-08-01 04:39:07,
8,2014-08-01 04:39:17,1
8,2014-08-01 04:39:27,1
8,2014-08-01 04:39:38,1
8,2014-08-01 04:39:48,1
8,2014-08-01 04:39:58,4
8,2014-08-01 04:40:09,
7,2014-08-01 04:40:19,3
7,2014-08-01 04:40:29,2
8,2014-08-01 04:40:40,
7,2014-08-01 04:40:50,2
7,2014-08-01 04:41:00,3
7,2014-08-01 04:41:10,3
7,2014-08-01 04:41:21,2
8,2014-08-01 04:41:31,
8,2014-08-01 04:41:41,
8,2014-08-01 04:41:52,
8,2014-08-01 04:42:02,
7,2014-08-01 04:42:12,3
6,2014-08-01 04:42:23,3
6,2014-08-01 04:42:33,4
6,2014-08-01 04:42:43,4
7,2014-08-01 04:42:54,2
8,2014-08-01 04:43:04,
8,2014-08-01 04:43:14,
7,2014-08-01 04:43:25,2
8,2014-08-01 04:43:35,
8,2014-08-01 04:43:45,
8,2014-08-01 04:43:56,1
8,2014-08-01 04:44:06,
8,2014-08-01 04:44:16,
8,2014-08-01 04:44:27,
8,2014-08-01 04:44:37,
8,2014-08-01 04:44:47,
8,2014-08-01 04:44:58,
8,2014-08-01 04:45:08,
8,2014-08-01 04:45:18,
8,2014-08-01 04:45:29,
8,2014-08-01 04:45:39,
8,2014-08-01 04:45:49,
8,2014-08-01 04:46:00,
8,2014-08-01 04:46:10,
8,2014-08-01 04:46:20,
8,2014-08-01 04:46:31,
8,2014-08-01 04:46:41,
8,2014-08-01 04:46:51,
8,2014-08-01 04:47:02,
8,2014-08-01 04:47:12,
8,2014-08-01 04:47:22,
8,2014-08-01 04:47:33,
8,2014-08-01 04:47:43,
8,2014-08-01 04:47:53,
8,2014-08-01 04:48:04,
8,2014-08-01 04:48:14,
8,2014-08-01 04:48:24,
8,2014-08-01 04:48:34,
8,2014-08-01 04:48:45,
8,2014-08-01 04:48:55,
8,2014-08-01 04:49:05,
8,2014-08-01 04:49:16,
8,2014-08-01 04:49:26,
8,2014-08-01 04:49:36,
8,2014-08-01 04:49:47,
8,2014-08-01 04:49:57,
8,2014-08-01 04:50:07,
8,2014-08-01 04:50:18,
8,2014-08-01 04:50:28,
8,2014-08-01 04:50:38,
8,2014-08-01 04:50:49,
